card_id,location_id,timestamp,entity_id
C7852,GYM_MAIN,2025-10-16T12:05:26.202Z,E100644
C5244,GYM_INDOOR,2025-10-13T09:27:53.202Z,E100330
C9748,AC_102,2025-10-05T07:38:38.202Z,E100371
C1692,CC_LAB1,2025-09-26T12:53:29.202Z,E100158
C3127,LIB_ENT,2025-09-28T06:57:17.202Z,E100427
C8480,AUD_SEMINAR,2025-10-23T10:07:10.202Z,E100388
C5132,CC_SERVER,2025-10-02T11:53:20.202Z,E100729
C6530,LIB_L3,2025-10-15T03:49:28.202Z,E100805
C8517,CC_LAB1,2025-09-28T14:09:08.202Z,E100011
C3922,GYM_INDOOR,2025-10-23T02:36:50.202Z,E100124
C9211,CAF_MAIN,2025-10-21T04:00:30.202Z,E100588
C2499,AC_301,2025-10-13T16:28:58.202Z,E100945
C3098,HOSTEL_C,2025-10-11T11:40:07.202Z,E100942
C7426,ADMIN_LOBBY,2025-09-25T04:54:06.202Z,E100324
C6695,LAB_301,2025-10-02T16:37:46.202Z,E100470
C9521,LAB_102,2025-10-05T16:36:35.202Z,E100095
C6153,LIB_L2,2025-09-26T16:37:20.202Z,E100900
C7687,LIB_ENT,2025-10-09T15:03:02.202Z,E100157
C1579,AUD_SEMINAR,2025-10-14T17:08:42.202Z,E100311
C4450,CC_LAB1,2025-10-12T15:20:07.202Z,E100858
C5900,AC_301,2025-10-13T04:42:14.202Z,E100529
C8480,CC_LAB2,2025-10-13T07:54:23.202Z,E100388
C7448,GYM_INDOOR,2025-10-05T18:50:43.202Z,E100283
C8116,LAB_102,2025-10-13T02:43:41.202Z,E100735
C3586,HOSTEL_A,2025-10-09T18:13:15.202Z,E100233
C7251,LAB_301,2025-10-20T05:53:58.202Z,E100163
C4106,LAB_102,2025-10-12T07:45:03.202Z,E100172
C4870,AC_201,2025-10-05T17:38:13.202Z,E100398
C3199,LAB_101,2025-09-27T10:52:21.202Z,E100624
C5036,CC_SERVER,2025-10-20T07:08:56.202Z,E100438
C2032,CC_LAB2,2025-10-19T17:23:17.202Z,E100666
C5838,LAB_102,2025-10-13T07:11:12.202Z,E100484
C1159,AUD_MAIN,2025-10-06T13:03:22.202Z,E100567
C2023,LIB_ENT,2025-09-27T15:30:27.202Z,E100744
C4443,LAB_201,2025-10-12T09:00:39.202Z,E100579
C3013,CC_LAB2,2025-10-01T06:31:33.202Z,E100056
C9202,GYM_MAIN,2025-10-17T11:22:55.202Z,E100591
C3786,AC_201,2025-10-22T11:08:15.202Z,E100170
C9634,HOSTEL_B,2025-10-12T07:34:39.202Z,E100199
C4851,LIB_ENT,2025-10-05T17:32:38.202Z,E100692
C2174,LIB_L3,2025-09-26T09:37:12.202Z,E100704
C2831,AUD_SEMINAR,2025-10-14T08:27:38.202Z,E100684
C3985,CC_LAB1,2025-09-26T02:46:17.202Z,E100326
C4519,CAF_FOOD_COURT,2025-09-25T14:48:10.202Z,E100775
C2347,AUD_SEMINAR,2025-10-24T18:13:08.202Z,E100513
C4130,GYM_INDOOR,2025-10-04T14:38:41.202Z,E100596
C9647,AUD_MAIN,2025-09-29T04:29:34.202Z,E100227
C4466,LAB_301,2025-10-12T04:26:08.202Z,E100253
C5244,GYM_MAIN,2025-09-29T10:24:45.202Z,E100330
C3203,LAB_301,2025-10-12T04:20:28.202Z,E100597
C1884,AC_101,2025-10-12T07:57:59.202Z,E100749
C2853,ADMIN_OFFICE,2025-10-10T13:53:55.202Z,E100618
C8310,LIB_L1,2025-10-06T13:20:10.202Z,E100462
C2762,CC_SERVER,2025-09-30T11:17:31.202Z,E100515
C8272,CC_LAB2,2025-10-09T15:35:19.202Z,E100534
C3009,CC_LAB1,2025-10-24T04:50:41.202Z,E100545
C5279,CC_LAB1,2025-10-20T16:03:46.202Z,E100610
C4901,AC_102,2025-10-03T05:47:43.202Z,E100739
C7929,LAB_102,2025-09-25T12:34:18.202Z,E100391
C6193,LAB_301,2025-10-10T05:00:27.202Z,E100680
C1682,CC_LAB2,2025-09-26T18:14:21.202Z,E100223
C6432,HOSTEL_B,2025-09-26T12:59:33.202Z,E100139
C3396,AC_301,2025-09-25T15:41:43.202Z,E100320
C2739,CAF_MAIN,2025-10-08T17:39:44.202Z,E100314
C6043,CAF_MAIN,2025-10-22T12:26:33.202Z,E100764
C4501,HOSTEL_A,2025-09-28T12:31:40.202Z,E100325
C2704,CAF_MAIN,2025-09-26T10:15:22.202Z,E100712
C8087,CC_SERVER,2025-10-23T05:50:08.202Z,E100357
C9277,ADMIN_LOBBY,2025-10-12T07:45:24.202Z,E100511
C2207,CC_SERVER,2025-10-15T09:23:26.202Z,E100878
C1644,LAB_102,2025-10-04T03:33:10.202Z,E100751
C4975,LAB_301,2025-10-22T13:45:09.202Z,E100922
C1965,HOSTEL_C,2025-10-09T17:55:43.202Z,E100373
C5547,CC_LAB1,2025-10-04T22:57:46.202Z,E100838
C3259,CC_SERVER,2025-10-05T15:50:32.202Z,E100252
C3846,AUD_SEMINAR,2025-10-10T13:57:23.202Z,E100022
C8774,ADMIN_LOBBY,2025-10-06T04:28:21.202Z,E100933
C9463,CC_LAB2,2025-10-02T18:03:13.202Z,E100317
C7843,ADMIN_LOBBY,2025-10-20T13:43:59.202Z,E100979
C2482,GYM_MAIN,2025-10-01T05:41:04.202Z,E100076
C9742,HOSTEL_B,2025-10-13T03:08:54.202Z,E100164
C8579,ADMIN_LOBBY,2025-10-06T07:54:31.202Z,E100812
C1464,LAB_102,2025-10-11T12:34:09.202Z,E100700
C3526,LIB_L2,2025-09-28T10:02:17.202Z,E100046
C9924,HOSTEL_C,2025-10-09T10:45:53.202Z,E100379
C3214,LAB_301,2025-10-12T10:07:25.202Z,E100459
C3552,AC_201,2025-09-29T06:49:32.202Z,E100485
C8537,LIB_L1,2025-09-25T07:52:46.202Z,E100392
C4658,ADMIN_OFFICE,2025-09-29T13:51:50.202Z,E100188
C2941,LAB_102,2025-10-22T16:45:07.202Z,E100024
C4814,ADMIN_OFFICE,2025-10-17T16:39:27.202Z,E100884
C4882,LAB_301,2025-10-20T15:22:17.202Z,E100501
C5568,LAB_201,2025-10-20T12:49:11.202Z,E100746
C2072,AUD_SEMINAR,2025-10-02T08:57:42.202Z,E100394
C5164,AUD_MAIN,2025-10-17T03:27:07.202Z,E100835
C4501,HOSTEL_A,2025-10-08T16:13:56.202Z,E100325
C7251,ADMIN_LOBBY,2025-10-09T13:37:16.202Z,E100163
C8729,GYM_MAIN,2025-09-28T08:47:34.202Z,E100051
C2739,LAB_201,2025-10-13T02:52:08.202Z,E100314
C7722,CC_LAB2,2025-10-22T14:17:08.202Z,E100119
C7811,LAB_101,2025-10-20T04:31:04.202Z,E100084
C5645,CAF_FOOD_COURT,2025-10-17T04:23:02.202Z,E100308
C8300,HOSTEL_B,2025-10-15T03:39:54.202Z,E100400
C4772,CC_LAB1,2025-10-15T15:58:26.202Z,E100611
C3214,LAB_301,2025-10-19T11:53:12.202Z,E100459
C5050,ADMIN_LOBBY,2025-10-06T14:20:37.202Z,E100401
C3665,AC_201,2025-09-28T22:10:27.202Z,E100525
C9704,LIB_L1,2025-10-02T11:30:33.202Z,E100146
C2347,CAF_FOOD_COURT,2025-09-26T08:29:25.202Z,E100513
C4094,AUD_MAIN,2025-09-28T05:09:48.202Z,E100432
C2899,HOSTEL_C,2025-10-16T17:55:03.202Z,E100428
C3356,AC_201,2025-10-20T11:55:22.202Z,E100132
C9436,GYM_MAIN,2025-10-18T23:48:09.202Z,E100260
C7577,AUD_SEMINAR,2025-10-14T10:32:58.202Z,E100753
C2739,AC_201,2025-10-22T11:13:28.202Z,E100314
C8272,CC_SERVER,2025-09-28T08:49:39.202Z,E100534
C1494,AUD_SEMINAR,2025-10-12T02:43:23.202Z,E100639
C8111,CC_SERVER,2025-10-21T11:20:13.202Z,E100017
C3488,CC_SERVER,2025-10-06T09:03:00.202Z,E100143
C9270,CC_LAB2,2025-10-18T12:18:02.202Z,E100476
C6614,HOSTEL_A,2025-10-02T17:18:06.202Z,E100502
C1284,CC_LAB2,2025-10-16T03:35:44.202Z,E100920
C3799,CC_LAB2,2025-10-04T02:49:32.202Z,E100451
C7047,CAF_MAIN,2025-10-05T12:02:08.202Z,E100224
C5279,AC_201,2025-09-25T05:33:22.202Z,E100610
C8273,AC_102,2025-10-23T17:15:17.202Z,E100616
C8955,CC_LAB2,2025-10-08T07:34:38.202Z,E100721
C5579,LAB_201,2025-10-19T09:01:58.202Z,E100405
C6001,LAB_201,2025-10-04T14:27:26.202Z,E100905
C3602,AC_101,2025-09-27T12:07:14.202Z,E100149
C3715,CAF_MAIN,2025-10-24T17:33:37.202Z,E100765
C7305,LAB_102,2025-10-13T06:37:21.202Z,E100520
C4112,AC_102,2025-09-30T07:37:47.202Z,E100683
C3067,HOSTEL_C,2025-10-06T05:45:56.202Z,E100509
C3717,LAB_102,2025-10-04T12:40:04.202Z,E100042
C7663,LIB_L2,2025-10-23T08:13:24.202Z,E100574
C9260,CAF_MAIN,2025-10-22T08:09:36.202Z,E100925
C3224,GYM_MAIN,2025-10-18T08:51:15.202Z,E100581
C2660,HOSTEL_B,2025-10-24T11:54:22.202Z,E100195
C1940,CC_LAB1,2025-10-19T10:46:02.202Z,E100142
C1199,GYM_MAIN,2025-10-23T06:24:31.202Z,E100455
C1449,LAB_102,2025-10-03T09:34:25.202Z,E100698
C5164,LAB_301,2025-10-10T15:51:59.202Z,E100948
C6328,HOSTEL_A,2025-10-03T19:05:26.202Z,E100906
C5922,AC_102,2025-10-19T10:20:06.202Z,E100290
C6326,AUD_SEMINAR,2025-09-28T10:34:08.202Z,E100052
C1130,LIB_L3,2025-10-06T18:16:46.202Z,E100445
C8642,LAB_201,2025-10-18T05:16:26.202Z,E100235
C9463,GYM_MAIN,2025-10-21T07:33:11.202Z,E100317
C2479,CC_LAB2,2025-10-19T08:06:32.202Z,E100965
C6523,ADMIN_OFFICE,2025-09-25T05:51:16.202Z,E100254
C8280,HOSTEL_B,2025-10-20T09:29:31.202Z,E100364
C7259,AUD_MAIN,2025-10-16T02:50:13.202Z,E100444
C6390,GYM_INDOOR,2025-09-30T04:26:53.202Z,E100930
C4346,HOSTEL_C,2025-10-12T07:37:30.202Z,E100794
C8258,LAB_101,2025-10-08T10:33:16.202Z,E100440
C9171,AC_102,2025-10-04T07:05:41.202Z,E100001
C7047,LAB_101,2025-10-12T17:55:16.202Z,E100720
C2655,AUD_MAIN,2025-09-24T21:35:50.202Z,E100000
C6935,GYM_INDOOR,2025-10-02T03:24:32.202Z,E100815
C1954,CAF_FOOD_COURT,2025-10-04T12:52:02.202Z,E100793
C9770,ADMIN_OFFICE,2025-10-11T10:15:37.202Z,E100374
C3488,CAF_MAIN,2025-10-10T11:54:57.202Z,E100143
C1722,LIB_L1,2025-10-22T20:30:34.202Z,E100130
C9632,LIB_L3,2025-10-07T13:51:43.202Z,E100646
C7047,GYM_MAIN,2025-10-05T11:03:06.202Z,E100224
C7708,GYM_MAIN,2025-10-03T14:28:09.202Z,E100038
C4963,HOSTEL_C,2025-09-29T06:45:36.202Z,E100763
C6209,CAF_FOOD_COURT,2025-10-07T03:36:45.202Z,E100625
C2884,CAF_MAIN,2025-10-02T03:39:43.202Z,E100197
C6505,AC_301,2025-10-09T07:12:59.202Z,E100298
C8725,AC_102,2025-10-10T21:52:42.202Z,E100891
C8158,AC_101,2025-10-12T05:18:21.202Z,E100426
C4314,LAB_101,2025-10-17T08:06:29.202Z,E100707
C3950,CC_SERVER,2025-10-20T06:05:06.202Z,E100867
C4275,AUD_SEMINAR,2025-10-15T09:47:59.202Z,E100074
C7618,CAF_FOOD_COURT,2025-10-07T03:14:32.202Z,E100380
C5400,ADMIN_OFFICE,2025-10-23T04:34:04.202Z,E100543
C8339,GYM_MAIN,2025-09-26T06:39:06.202Z,E100556
C1940,CC_SERVER,2025-10-08T17:12:08.202Z,E100142
C4736,LAB_301,2025-10-17T17:09:11.202Z,E100083
C8444,GYM_MAIN,2025-10-18T14:41:12.202Z,E100887
C3403,AUD_SEMINAR,2025-10-20T09:02:27.202Z,E100341
C3391,LIB_L2,2025-10-07T12:57:21.202Z,E100894
C7708,LIB_L3,2025-09-29T04:32:45.202Z,E100038
C6754,LAB_201,2025-10-07T14:07:14.202Z,E100159
C7093,CC_LAB2,2025-10-12T16:27:21.202Z,E100856
C1449,CC_LAB1,2025-10-20T14:19:03.202Z,E100698
C5645,GYM_INDOOR,2025-10-01T14:13:50.202Z,E100308
C6615,LAB_201,2025-10-02T15:33:51.202Z,E100568
C8882,CAF_MAIN,2025-10-05T04:45:07.202Z,E100701
C4901,CAF_MAIN,2025-10-09T14:57:00.202Z,E100739
C9024,HOSTEL_B,2025-10-04T03:12:17.202Z,E100675
C4772,ADMIN_LOBBY,2025-10-01T06:50:26.202Z,E100883
C7685,LIB_L2,2025-10-15T03:55:12.202Z,E100722
C2723,AC_101,2025-10-14T15:08:21.202Z,E100600
C2953,AUD_SEMINAR,2025-10-13T14:47:23.202Z,E100758
C2732,ADMIN_OFFICE,2025-10-06T03:47:31.202Z,E100069
C8303,GYM_INDOOR,2025-10-21T17:49:23.202Z,E100415
C8955,LAB_101,2025-10-05T03:59:32.202Z,E100721
C4904,HOSTEL_C,2025-10-01T04:54:45.202Z,E100333
C6178,CC_SERVER,2025-10-03T17:16:14.202Z,E100081
C5482,GYM_INDOOR,2025-10-22T08:45:34.202Z,E100359
C8642,CC_SERVER,2025-10-23T05:15:59.202Z,E100235
C1654,AUD_SEMINAR,2025-10-18T08:16:13.202Z,E100271
C1722,LIB_ENT,2025-09-25T11:18:53.202Z,E100130
C4188,LIB_ENT,2025-10-15T05:53:23.202Z,E100757
C1579,AC_101,2025-10-11T02:59:41.202Z,E100311
C9509,CC_SERVER,2025-09-29T06:28:09.202Z,E100770
C3985,AUD_SEMINAR,2025-10-06T05:33:50.202Z,E100326
C5159,AUD_SEMINAR,2025-10-12T12:09:26.202Z,E100544
C8537,LAB_301,2025-09-26T08:11:36.202Z,E100392
C9846,LAB_201,2025-10-22T13:45:20.202Z,E100442
C6258,LAB_201,2025-10-21T05:59:17.202Z,E100120
C3715,CC_SERVER,2025-10-06T17:50:51.202Z,E100765
C8882,CC_LAB2,2025-10-02T22:05:03.202Z,E100058
C8409,LIB_L3,2025-10-02T13:01:55.202Z,E100714
C1238,LAB_101,2025-10-08T12:49:44.202Z,E100627
C8513,AUD_SEMINAR,2025-10-04T02:52:51.202Z,E100408
C3645,LAB_101,2025-10-23T03:18:04.202Z,E100976
C3205,AUD_MAIN,2025-10-23T04:07:06.202Z,E100709
C4526,CC_LAB2,2025-10-03T04:28:03.202Z,E100699
C3199,AC_102,2025-10-01T11:41:20.202Z,E100624
C3634,CC_SERVER,2025-10-07T18:00:02.202Z,E100518
C2953,LIB_L2,2025-10-05T15:28:10.202Z,E100186
C4106,AC_101,2025-10-13T17:58:43.202Z,E100172
C5755,AC_102,2025-10-14T16:08:01.202Z,E100514
C4920,LAB_102,2025-10-09T09:05:23.202Z,E100916
C2130,ADMIN_LOBBY,2025-10-16T07:11:35.202Z,E100431
C6523,AC_301,2025-10-07T09:00:22.202Z,E100254
C2486,LIB_ENT,2025-10-05T05:41:20.202Z,E100889
C2968,LAB_102,2025-10-16T13:25:25.202Z,E100766
C8537,ADMIN_OFFICE,2025-09-25T03:57:56.202Z,E100392
C7711,CC_SERVER,2025-09-30T07:12:18.202Z,E100728
C3878,LIB_ENT,2025-09-26T02:45:22.202Z,E100613
C2762,HOSTEL_B,2025-10-03T07:06:55.202Z,E100515
C1426,AC_301,2025-09-29T20:42:31.202Z,E100144
C2924,ADMIN_LOBBY,2025-10-19T03:49:29.202Z,E100571
C3566,LAB_201,2025-10-04T06:12:03.202Z,E100145
C5704,AUD_MAIN,2025-09-25T08:16:13.202Z,E100773
C1177,LIB_L2,2025-10-23T15:00:47.202Z,E100209
C8339,HOSTEL_C,2025-09-26T20:54:53.202Z,E100556
C5946,LAB_301,2025-10-12T08:36:30.202Z,E100270
C8087,AC_102,2025-10-20T06:39:33.202Z,E100357
C3224,CC_LAB2,2025-10-05T04:47:05.202Z,E100581
C2573,LAB_102,2025-09-28T16:20:58.202Z,E100328
C4139,AC_201,2025-10-10T08:42:38.202Z,E100594
C3838,ADMIN_OFFICE,2025-10-01T13:29:52.202Z,E100986
C1958,AC_301,2025-10-17T07:07:55.202Z,E100439
C6365,AC_101,2025-10-08T06:39:35.202Z,E100230
C8829,LAB_301,2025-10-14T07:10:51.202Z,E100077
C6695,AC_301,2025-10-09T07:03:39.202Z,E100470
C6061,HOSTEL_A,2025-10-08T12:55:11.202Z,E100645
C4115,CC_LAB1,2025-10-22T14:33:27.202Z,E100512
C2093,CAF_MAIN,2025-10-14T14:55:51.202Z,E100446
C1384,AC_101,2025-10-08T09:50:19.202Z,E100378
C1921,HOSTEL_B,2025-09-26T16:40:32.202Z,E100915
C5850,CC_SERVER,2025-10-04T03:43:28.202Z,E100115
C2924,CC_LAB2,2025-10-04T09:58:06.202Z,E100571
C7725,LIB_L1,2025-10-08T04:31:33.202Z,E100070
C7712,LIB_L3,2025-10-03T12:23:36.202Z,E100466
C5630,ADMIN_OFFICE,2025-09-25T16:49:16.202Z,E100334
C2842,CC_LAB1,2025-10-21T05:53:04.202Z,E100954
C4975,AC_301,2025-10-09T09:53:08.202Z,E100922
C7259,LAB_201,2025-10-21T08:50:49.202Z,E100214
C5159,HOSTEL_C,2025-10-09T16:29:35.202Z,E100544
C6224,GYM_INDOOR,2025-10-02T14:24:51.202Z,E100094
C9780,AC_101,2025-10-09T13:57:33.202Z,E100606
C1253,LAB_301,2025-09-25T14:01:00.202Z,E100956
C5410,ADMIN_OFFICE,2025-09-29T12:19:27.202Z,E100259
C2597,LIB_L1,2025-10-17T06:17:55.202Z,E100603
C5476,HOSTEL_C,2025-09-30T04:11:21.202Z,E100652
C3431,ADMIN_OFFICE,2025-09-25T16:36:31.202Z,E100389
C1904,HOSTEL_B,2025-10-01T11:38:17.202Z,E100909
C9260,AC_102,2025-10-05T12:48:11.202Z,E100925
C8829,LAB_101,2025-10-21T04:44:29.202Z,E100077
C5627,GYM_MAIN,2025-10-09T08:27:29.202Z,E100156
C1427,GYM_MAIN,2025-09-26T06:06:55.202Z,E100662
C7884,LIB_L3,2025-10-03T20:59:06.202Z,E100386
C7188,CC_LAB2,2025-09-29T11:20:55.202Z,E100552
C1260,LAB_101,2025-10-03T20:41:21.202Z,E100344
C1314,AC_201,2025-10-03T09:58:29.202Z,E100923
C2512,HOSTEL_B,2025-10-03T01:48:58.202Z,E100280
C9470,CC_LAB1,2025-10-16T14:07:37.202Z,E100694
C5171,LAB_102,2025-10-08T09:46:24.202Z,E100489
C3526,LAB_301,2025-10-12T07:34:46.202Z,E100046
C5068,HOSTEL_B,2025-09-29T12:53:10.202Z,E100874
C6407,LIB_ENT,2025-09-30T08:45:20.202Z,E100762
C6530,CAF_FOOD_COURT,2025-10-15T04:48:00.202Z,E100805
C8417,CAF_FOOD_COURT,2025-10-02T12:06:09.202Z,E100679
C5511,CC_SERVER,2025-10-06T14:31:07.202Z,E100964
C3322,ADMIN_LOBBY,2025-09-28T11:35:36.202Z,E100664
C1701,AC_201,2025-10-08T03:45:07.202Z,E100968
C7697,LAB_301,2025-10-01T11:40:08.202Z,E100967
C7899,AUD_MAIN,2025-09-26T12:42:00.202Z,E100506
C2998,GYM_INDOOR,2025-10-02T06:36:56.202Z,E100990
C7354,AC_201,2025-10-03T14:33:44.202Z,E100208
C1904,GYM_INDOOR,2025-10-16T17:04:27.202Z,E100909
C2732,GYM_MAIN,2025-10-09T14:12:52.202Z,E100069
C5047,LAB_301,2025-10-21T08:23:02.202Z,E100449
C2550,AC_102,2025-10-02T08:10:30.202Z,E100292
C3526,HOSTEL_A,2025-10-13T19:21:40.202Z,E100294
C7464,AUD_MAIN,2025-10-24T09:04:08.202Z,E100540
C1020,CC_LAB2,2025-10-01T03:10:30.202Z,E100991
C8179,GYM_INDOOR,2025-10-11T06:50:51.202Z,E100725
C7929,CC_LAB1,2025-09-30T07:27:50.202Z,E100391
C1928,CC_SERVER,2025-10-10T04:28:05.202Z,E100299
C6605,CAF_MAIN,2025-10-06T07:18:57.202Z,E100778
C4603,LIB_ENT,2025-10-18T10:38:21.202Z,E100019
C3786,HOSTEL_C,2025-09-30T14:54:59.202Z,E100170
C1701,AC_101,2025-10-08T10:35:38.202Z,E100968
C3567,LIB_ENT,2025-10-02T16:54:17.202Z,E100686
C6923,LAB_301,2025-09-26T17:57:15.202Z,E100268
C9748,LIB_L1,2025-10-20T05:52:55.202Z,E100371
C4264,LAB_101,2025-10-24T12:58:32.202Z,E100176
C5370,CAF_MAIN,2025-09-25T12:15:51.202Z,E100852
C1682,AC_102,2025-10-07T09:25:48.202Z,E100223
C7577,AC_101,2025-10-03T09:48:42.202Z,E100753
C4851,LAB_201,2025-10-19T05:49:33.202Z,E100692
C2621,LAB_101,2025-10-12T03:18:05.202Z,E100554
C8940,GYM_MAIN,2025-10-22T18:38:37.202Z,E100196
C3751,LIB_L1,2025-10-21T06:15:30.202Z,E100102
C3900,ADMIN_LOBBY,2025-10-01T06:12:04.202Z,E100382
C2116,CAF_FOOD_COURT,2025-10-18T03:57:00.202Z,E100892
C5488,CAF_FOOD_COURT,2025-10-19T12:56:47.202Z,E100443
C6506,CC_SERVER,2025-10-06T13:20:30.202Z,E100524
C7708,AC_102,2025-09-25T05:11:15.202Z,E100038
C1261,CC_SERVER,2025-10-17T10:41:15.202Z,E100789
C4454,HOSTEL_B,2025-10-21T16:55:48.202Z,E100004
C6432,CC_LAB2,2025-10-13T06:00:28.202Z,E100139
C2431,LAB_201,2025-10-08T05:40:10.202Z,E100726
C2669,HOSTEL_A,2025-10-13T07:20:53.202Z,E100870
C4542,CC_LAB1,2025-10-15T13:55:50.202Z,E100808
C6752,AC_301,2025-10-21T10:58:02.202Z,E100278
C2218,CC_LAB2,2025-09-25T09:00:45.202Z,E100194
C9621,LIB_L1,2025-10-16T02:40:20.202Z,E100562
C2421,GYM_INDOOR,2025-10-16T14:54:55.202Z,E100437
C6417,CC_LAB1,2025-10-09T10:12:20.202Z,E100468
C2987,ADMIN_LOBBY,2025-10-06T12:15:55.202Z,E100796
C8528,LAB_102,2025-10-19T04:26:10.202Z,E100036
C1729,AC_301,2025-10-14T07:06:59.202Z,E100573
C1465,CAF_MAIN,2025-10-24T07:15:46.202Z,E100901
C4501,CC_SERVER,2025-10-05T09:10:02.202Z,E100325
C5881,CAF_FOOD_COURT,2025-09-29T14:06:23.202Z,E100599
C7121,LIB_L3,2025-09-25T11:29:54.202Z,E100406
C4755,LAB_101,2025-09-27T10:53:15.202Z,E100216
C2870,AC_301,2025-10-15T18:00:52.202Z,E100941
C8962,AC_301,2025-09-30T14:18:58.202Z,E100231
C7948,AUD_SEMINAR,2025-10-11T17:26:24.202Z,E100557
C6315,ADMIN_LOBBY,2025-10-16T05:38:55.202Z,E100958
C9325,CAF_MAIN,2025-10-06T18:11:23.202Z,E100980
C7119,CC_LAB2,2025-10-05T23:40:01.202Z,E100521
C7340,LAB_101,2025-10-14T13:14:48.202Z,E100527
C7241,ADMIN_OFFICE,2025-10-23T08:14:36.202Z,E100110
C8962,AUD_SEMINAR,2025-10-20T11:08:08.202Z,E100231
C2491,LAB_102,2025-10-15T11:43:17.202Z,E100657
C8968,HOSTEL_B,2025-09-29T07:26:00.202Z,E100327
C6505,AUD_MAIN,2025-10-14T08:27:52.202Z,E100298
C4568,CAF_MAIN,2025-10-14T06:58:22.202Z,E100020
C1744,HOSTEL_A,2025-10-16T08:06:50.202Z,E100005
C4857,LAB_102,2025-10-12T03:31:24.202Z,E100399
C1257,AC_101,2025-10-10T05:52:49.202Z,E100955
C6005,AC_201,2025-10-04T07:10:33.202Z,E100067
C8084,LIB_L3,2025-09-26T10:41:11.202Z,E100291
C1973,CAF_FOOD_COURT,2025-10-10T07:29:05.202Z,E100912
C2815,ADMIN_OFFICE,2025-10-06T03:44:19.202Z,E100997
C8464,AC_201,2025-10-04T04:01:49.202Z,E100155
C8666,AC_102,2025-10-16T14:06:41.202Z,E100246
C6178,GYM_MAIN,2025-10-22T08:19:41.202Z,E100081
C4345,AUD_SEMINAR,2025-10-22T10:57:12.202Z,E100879
C6407,GYM_INDOOR,2025-09-27T10:57:25.202Z,E100762
C6224,HOSTEL_C,2025-10-21T14:05:50.202Z,E100045
C5792,LAB_301,2025-10-18T03:43:56.202Z,E100776
C1145,AC_101,2025-10-06T10:39:00.202Z,E100265
C5568,AC_201,2025-10-09T11:29:45.202Z,E100746
C2403,LAB_102,2025-10-02T09:26:31.202Z,E100825
C4904,LIB_L1,2025-09-25T09:58:30.202Z,E100333
C7765,LIB_ENT,2025-10-05T07:36:15.202Z,E100116
C4110,HOSTEL_A,2025-10-02T03:39:30.202Z,E100963
C5850,AUD_MAIN,2025-09-28T12:52:01.202Z,E100115
C7259,LAB_201,2025-10-18T12:48:01.202Z,E100444
C3567,LIB_L3,2025-10-08T08:02:21.202Z,E100686
C1143,AC_201,2025-10-20T12:24:56.202Z,E100864
C9653,CC_LAB2,2025-10-23T09:54:02.202Z,E100572
C8116,GYM_INDOOR,2025-09-25T08:42:12.202Z,E100735
C7686,CAF_MAIN,2025-10-19T09:04:21.202Z,E100413
C2309,LIB_L3,2025-09-25T23:48:52.202Z,E100634
C3854,CAF_FOOD_COURT,2025-10-02T06:27:40.202Z,E100959
C7092,LAB_201,2025-10-20T15:52:41.202Z,E100465
C3356,CAF_MAIN,2025-09-26T02:43:36.202Z,E100132
C8224,GYM_INDOOR,2025-10-03T05:33:08.202Z,E100836
C5463,GYM_INDOOR,2025-10-01T09:40:25.202Z,E100902
C2573,HOSTEL_A,2025-09-29T06:21:30.202Z,E100328
C6695,CAF_FOOD_COURT,2025-10-17T07:14:35.202Z,E100470
C9620,AUD_SEMINAR,2025-10-22T13:11:02.202Z,E100873
C4658,CC_LAB1,2025-10-22T04:08:04.202Z,E100188
C6336,LIB_L2,2025-10-23T11:33:16.202Z,E100495
C4819,CC_LAB2,2025-10-07T14:16:28.202Z,E100907
C3831,CC_SERVER,2025-09-28T02:33:44.202Z,E100287
C6738,AUD_MAIN,2025-10-13T07:10:10.202Z,E100293
C8417,LIB_L1,2025-09-25T17:11:04.202Z,E100248
C9580,AUD_SEMINAR,2025-10-23T08:29:13.202Z,E100648
C5400,LIB_L2,2025-10-14T11:25:25.202Z,E100543
C2486,LIB_L2,2025-10-11T04:12:21.202Z,E100889
C5529,LAB_101,2025-10-13T07:15:52.202Z,E100414
C3466,AC_101,2025-10-23T17:14:03.202Z,E100384
C7927,HOSTEL_C,2025-10-13T13:03:29.202Z,E100050
C9851,AUD_SEMINAR,2025-09-29T03:11:39.202Z,E100783
C5604,CAF_MAIN,2025-10-17T03:56:34.202Z,E100866
C1945,LAB_101,2025-10-18T08:55:39.202Z,E100178
C2723,HOSTEL_C,2025-09-30T15:47:07.202Z,E100600
C8696,LIB_L2,2025-09-30T02:00:45.202Z,E100281
C7697,AUD_MAIN,2025-10-20T12:04:43.202Z,E100967
C8190,GYM_INDOOR,2025-10-04T22:52:54.202Z,E100321
C6825,LAB_102,2025-10-06T13:35:36.202Z,E100497
C7545,ADMIN_OFFICE,2025-10-13T14:39:30.202Z,E100530
C7799,HOSTEL_C,2025-10-19T23:06:33.202Z,E100768
C6223,GYM_INDOOR,2025-10-17T07:11:37.202Z,E100473
C3475,AC_101,2025-10-10T11:34:36.202Z,E100361
C7519,CAF_MAIN,2025-10-10T17:12:22.202Z,E100782
C2218,AC_101,2025-10-04T17:20:54.202Z,E100194
C6470,HOSTEL_B,2025-10-22T06:06:09.202Z,E100542
